JobID         AllocCPUS    Elapsed 
33950421              1   03:41:37 
33950422              1   03:07:24 
33950423              1   03:07:02 
33950424              1   04:22:21 
33950425              1   03:01:47 
33950426              1   03:40:04 
33950427              1   03:40:31 
33950428              1   03:09:06 
33950429              1   03:44:09 
33950430              1   03:31:16 
33950431              1   03:33:59 
33950432              1   03:06:12 
33950433              1   03:25:32 
33950434              1   03:54:00 
33950435              1   03:22:42 
33950436              1   03:20:39 
33950437              1   03:30:18 
33950438              1   03:30:47 
33950439              1   03:46:31 
33950440              1   03:20:42 
33950441              1   04:03:52 
33950442              1   02:47:57 
33950443              1   04:18:59 
33950444              1   02:46:16 
33950445              1   04:14:03 
33950446              1   03:28:36 
33950447              1   04:11:49 
33950448              1   02:16:18 
33950449              1   03:25:56 
33950450              1   03:59:15 
33950451              1   02:59:43 
33950452              1   02:52:28 
33950453              1   03:23:35 
33950454              1   04:01:56 
33950455              1   03:43:22 
33950456              1   03:10:33 
33950457              1   03:03:41 
33950458              1   03:33:14 
33950459              1   04:38:49 
33950460              1   02:17:27 
33950461              1   03:02:57 
33950462              1   03:38:19 
33950463              1   03:07:37 
33950464              1   03:32:32 
33950465              1   03:39:38 
33950466              1   02:47:25 
33950467              1   03:55:18 
33950468              1   04:08:07 
33950469              1   03:25:57 
33950470              1   03:25:08 
33950471              1   03:48:59 
33950472              1   03:21:18 
33950473              1   02:51:25 
33950474              1   04:16:56 
33950475              1   02:45:34 
33950476              1   03:44:23 
33950477              1   03:44:48 
33950478              1   02:40:21 
33950479              1   03:08:54 
33950480              1   04:03:51 
33950481              1   04:04:07 
33950482              1   02:13:02 
33950483              1   02:48:16 
33950484              1   03:15:35 
33950485              1   03:29:21 
33950486              1   03:23:36 
33950487              1   02:48:55 
33950488              1   03:01:12 
33950489              1   03:16:23 
33950490              1   04:05:27 
33950491              1   04:52:03 
33950492              1   03:41:00 
33950493              1   03:46:34 
33950494              1   03:35:49 
33950495              1   02:34:57 
33950496              1   04:47:10 
33950497              1   03:22:13 
33950498              1   02:54:06 
33950499              1   03:03:31 
33950500              1   03:12:32 
33950501              1   03:09:18 
33950502              1   04:04:08 
33950503              1   03:26:31 
33950504              1   03:44:02 
33950505              1   03:26:03 
33950506              1   04:20:45 
33950507              1   03:13:34 
33950508              1   03:35:02 
33950509              1   03:57:58 
33950510              1   02:47:24 
33950511              1   03:41:42 
33950512              1   02:55:00 
33950513              1   03:41:43 
33950514              1   03:15:53 
33950515              1   02:57:42 
33950516              1   04:49:34 
33950517              1   03:46:26 
33950518              1   02:48:56 
33950519              1   03:45:35 
33950520              1   03:17:49 
33950521              1   03:03:07 
33950522              1   04:04:06 
33950523              1   01:50:36 
33950524              1   03:59:00 
33950525              1   03:11:02 
33950526              1   02:46:02 
33950527              1   02:32:39 
33950528              1   03:41:21 
33950529              1   03:10:50 
33950530              1   03:15:33 
33950531              1   03:32:18 
33950532              1   04:21:59 
33950533              1   03:23:15 
33950534              1   03:29:18 
33950535              1   02:54:06 
33950536              1   02:49:19 
33950537              1   04:11:41 
33950538              1   04:45:49 
33950539              1   02:38:13 
33950540              1   03:07:16 
33950541              1   03:08:26 
33950542              1   03:19:11 
33950543              1   03:33:48 
33950544              1   03:09:58 
33950545              1   03:31:07 
33950546              1   03:34:23 
33950547              1   03:49:48 
33950548              1   03:21:30 
33950549              1   03:35:27 
33950550              1   04:03:31 
33950551              1   02:57:25 
33950552              1   04:03:11 
33950553              1   04:00:12 
33950554              1   03:54:29 
33950555              1   04:09:23 
33950556              1   03:05:42 
33950557              1   02:23:39 
33950558              1   03:38:39 
33950559              1   03:20:18 
33950560              1   03:31:33 
33950561              1   02:38:17 
33950562              1   03:02:34 
33950563              1   03:40:13 
33950564              1   03:03:17 
33950565              1   03:37:15 
33950566              1   04:05:18 
33950567              1   04:10:04 
33950568              1   04:10:40 
33950569              1   02:20:46 
33950570              1   03:03:15 
33950571              1   03:08:41 
33950572              1   04:28:31 
33950573              1   04:03:08 
33950574              1   03:09:50 
33950575              1   04:03:20 
33950576              1   02:27:26 
33950577              1   02:46:20 
33950578              1   03:23:21 
33950579              1   03:07:59 
33950580              1   03:11:48 
33950581              1   02:54:08 
33950582              1   04:14:06 
33950583              1   03:54:04 
33950584              1   02:45:37 
33950585              1   03:56:05 
33950586              1   03:40:29 
33950587              1   03:14:10 
33950588              1   03:12:01 
33950589              1   03:13:31 
33950590              1   03:51:57 
33950591              1   03:04:36 
33950592              1   03:29:08 
33950593              1   03:01:27 
33950594              1   03:09:09 
33950595              1   03:28:51 
33950596              1   03:52:15 
33950597              1   03:15:25 
33950598              1   02:52:17 
33950599              1   03:32:31 
33950600              1   03:56:09 
33950601              1   04:08:05 
33950602              1   03:53:06 
33950603              1   03:02:49 
33950604              1   03:47:23 
33950605              1   04:11:44 
33950606              1   03:50:15 
33950607              1   03:51:36 
33950608              1   02:50:51 
33950609              1   03:04:11 
33950610              1   03:23:45 
33950611              1   04:47:30 
33950612              1   03:39:41 
33950613              1   03:32:55 
33950614              1   03:41:17 
33950615              1   03:18:53 
33950616              1   05:20:36 
33950617              1   03:54:25 
33950618              1   03:34:44 
33950619              1   02:26:18 
33950620              1   03:46:28 
33950621              1   02:42:56 
33950622              1   03:32:43 
33950623              1   03:49:47 
33950624              1   03:19:15 
33950625              1   04:16:06 
33950626              1   04:12:13 
33950627              1   03:03:23 
33950628              1   03:44:32 
33950629              1   03:31:06 
33950630              1   03:10:30 
33950631              1   03:01:22 
33950632              1   03:48:46 
33950633              1   03:23:51 
33950634              1   03:35:55 
33950635              1   04:08:59 
33950636              1   03:46:25 
33950637              1   04:18:41 
33950638              1   03:57:17 
33950639              1   04:47:07 
33950640              1   03:41:15 
33950641              1   03:59:31 
33950642              1   03:41:10 
33950643              1   03:05:43 
33950644              1   02:53:46 
33950645              1   04:27:46 
33950646              1   03:32:23 
33950647              1   03:22:50 
33950648              1   03:32:07 
33950649              1   03:02:55 
33950650              1   03:36:56 
33950651              1   03:33:25 
33950652              1   03:47:46 
33950653              1   03:15:46 
33950654              1   03:13:53 
33950655              1   03:01:49 
33950656              1   03:22:11 
33950657              1   03:46:25 
33950658              1   03:46:56 
33950659              1   03:18:38 
33950660              1   02:54:11 
33950661              1   02:31:53 
33950662              1   03:08:01 
33950663              1   04:19:00 
33950664              1   04:31:55 
33950665              1   03:38:22 
33950666              1   04:14:30 
33950667              1   03:51:28 
33950668              1   03:49:17 
33950669              1   03:48:58 
33950670              1   02:43:16 
33950671              1   03:09:43 
33950672              1   02:30:09 
33950673              1   03:36:14 
33950674              1   03:16:03 
33950675              1   03:35:25 
33950676              1   03:00:56 
33950677              1   03:20:18 
33950678              1   04:21:08 
33950679              1   03:27:56 
33950680              1   02:48:42 
33950681              1   03:41:11 
33950682              1   02:40:09 
33950683              1   03:34:45 
33950684              1   02:59:28 
33950685              1   03:10:37 
33950686              1   02:14:11 
33950687              1   03:05:29 
33950688              1   03:13:05 
33950689              1   03:34:45 
33950690              1   03:38:45 
33950691              1   03:42:31 
33950692              1   03:22:09 
33950693              1   03:19:02 
33950694              1   03:03:01 
33950695              1   04:26:21 
33950696              1   03:12:37 
33950697              1   03:14:48 
33950698              1   02:50:36 
33950699              1   04:25:59 
33950700              1   04:06:02 
33950701              1   03:08:44 
33950702              1   03:31:55 
33950703              1   02:48:09 
33950704              1   04:16:02 
33950705              1   03:41:39 
33950706              1   04:19:16 
33950707              1   03:02:42 
33950708              1   02:13:20 
33950709              1   03:47:06 
33950710              1   02:36:44 
33950711              1   04:07:38 
33950712              1   04:02:47 
33950713              1   03:48:58 
33950714              1   03:22:51 
33950715              1   02:51:51 
33950716              1   03:24:04 
33950717              1   04:26:38 
33950718              1   02:43:46 
33950719              1   03:31:59 
33950720              1   03:58:06 
33950721              1   03:41:49 
33950722              1   04:04:57 
33950723              1   02:26:05 
33950724              1   04:09:55 
33950725              1   03:43:17 
33950726              1   02:59:09 
33950727              1   03:43:35 
33950728              1   03:14:45 
33950729              1   03:45:23 
33950730              1   03:30:09 
33950731              1   04:12:25 
33950732              1   03:39:48 
33950733              1   03:24:16 
33950734              1   03:27:28 
33950735              1   03:03:17 
33950736              1   03:24:45 
33950737              1   03:53:56 
33950738              1   03:32:33 
33950739              1   03:53:52 
33950740              1   03:23:09 
33950741              1   03:27:31 
33950742              1   03:37:14 
33950743              1   03:21:46 
33950744              1   02:50:43 
33950745              1   04:08:23 
33950746              1   03:21:12 
33950747              1   03:45:43 
33950748              1   03:27:02 
33950749              1   03:26:04 
33950750              1   03:40:16 
33950751              1   04:08:34 
33950752              1   03:16:32 
33950753              1   03:17:18 
33950754              1   04:08:39 
33950755              1   03:36:33 
33950756              1   03:18:12 
33950757              1   02:41:29 
33950758              1   03:57:42 
33950759              1   04:29:46 
33950760              1   04:33:45 
33950761              1   03:02:22 
33950762              1   03:15:20 
33950763              1   03:27:35 
33950764              1   01:58:32 
33950765              1   04:02:03 
33950766              1   04:18:07 
33950767              1   04:15:50 
33950768              1   02:44:39 
33950769              1   03:44:14 
33950770              1   03:07:43 
33950771              1   03:31:29 
33950772              1   03:43:16 
33950773              1   03:14:19 
33950774              1   03:57:19 
33950775              1   04:04:45 
33950776              1   03:30:54 
33950777              1   03:40:51 
33950778              1   03:54:16 
33950779              1   02:55:10 
33950780              1   03:38:35 
33950781              1   04:16:08 
33950782              1   03:44:16 
33950783              1   03:09:43 
33950784              1   03:24:49 
33950785              1   03:15:52 
33950786              1   02:37:45 
33950787              1   02:58:26 
33950788              1   03:09:44 
33950789              1   03:07:22 
33950790              1   02:34:58 
33950791              1   02:24:04 
34117527              1   00:04:20 
34117577              1   05:43:40 
34117578              1   04:46:53 
34117579              1   04:21:02 
34117580              1   03:43:39 
34117581              1   03:40:41 
34117582              1   04:12:00 
34117583              1   04:48:27 
34117584              1   03:12:31 
34117585              1   05:09:28 
34117586              1   05:49:39 
34117587              1   04:52:07 
34117588              1   04:41:53 
34117589              1   05:26:47 
34117590              1   05:03:02 
34117591              1   06:04:12 
34117592              1   04:30:53 
34117593              1   05:41:29 
34117594              1   05:33:10 
34117595              1   05:40:42 
34117596              1   05:09:25 
34117597              1   04:10:49 
34117598              1   05:28:55 
34117599              1   05:03:04 
34117600              1   04:15:40 
34117601              1   05:47:06 
34117602              1   05:25:13 
34117603              1   05:21:27 
34117604              1   04:51:43 
34117605              1   04:01:57 
34117606              1   04:40:17 
34117607              1   03:59:09 
34117608              1   03:23:56 
34117609              1   04:38:10 
34117610              1   04:37:16 
34117611              1   02:22:56 
34117612              1   04:35:00 
34117613              1   03:39:29 
34117614              1   05:34:29 
34117615              1   05:39:51 
34117616              1   05:12:16 
34117617              1   05:10:00 
34117618              1   05:26:15 
34117619              1   05:38:52 
34117620              1   05:24:05 
34117621              1   04:26:04 
34117622              1   05:34:21 
34117623              1   05:04:52 
34117624              1   05:12:46 
34117625              1   05:13:51 
34117626              1   04:45:30 
34117627              1   05:18:04 
34117628              1   05:22:14 
34117629              1   05:24:12 
34117630              1   04:48:40 
34117631              1   04:26:13 
34117632              1   05:42:55 
34117633              1   05:21:28 
34117634              1   04:38:53 
34117635              1   05:32:41 
34117636              1   05:28:21 
34117637              1   05:11:14 
34117638              1   05:34:16 
34117639              1   05:30:35 
34117640              1   05:22:24 
34117641              1   05:47:26 
34117642              1   04:27:35 
34117643              1   05:17:30 
34117644              1   04:07:11 
34117645              1   04:43:12 
34117646              1   05:14:50 
34117647              1   05:31:29 
34117648              1   04:33:16 
34117649              1   04:54:00 
34117650              1   04:19:48 
34117651              1   03:53:56 
34117652              1   04:26:16 
34117653              1   04:48:33 
34117654              1   05:07:33 
34117655              1   05:21:12 
34117656              1   05:12:31 
34117657              1   05:35:17 
34117658              1   04:28:36 
34117659              1   05:17:48 
34117660              1   04:23:15 
34117661              1   03:27:42 
34117662              1   05:41:20 
34117663              1   03:31:12 
34117664              1   04:25:47 
34117665              1   04:39:44 
34117666              1   05:02:50 
34117667              1   05:07:08 
34117668              1   04:29:34 
34117669              1   04:55:53 
34117670              1   05:01:32 
34117671              1   04:45:20 
34117672              1   05:42:27 
34117673              1   05:24:40 
34117674              1   05:57:51 
34117675              1   05:01:20 
34117676              1   05:44:20 
34117677              1   03:44:24 
34117678              1   04:32:27 
34117679              1   03:56:06 
34117680              1   04:15:10 
34117681              1   01:53:43 
34117682              1   03:43:57 
34117683              1   03:10:58 
34117684              1   03:49:08 
34117685              1   04:40:05 
34117686              1   03:06:56 
34117687              1   03:37:42 
34117688              1   03:52:00 
34117689              1   03:41:52 
34117690              1   05:15:15 
34117691              1   04:29:10 
34117692              1   04:30:16 
34117693              1   02:12:10 
34117694              1   04:56:38 
34117695              1   04:37:58 
34117696              1   05:18:22 
34117697              1   05:16:27 
34117698              1   04:50:30 
34117699              1   05:23:39 
34117700              1   04:39:03 
34117701              1   04:16:08 
34117702              1   03:40:06 
34117703              1   04:59:07 
34117704              1   04:01:58 
34117705              1   05:28:35 
34117706              1   04:55:36 
34117707              1   04:23:31 
34117708              1   04:08:48 
34117709              1   02:38:27 
34117710              1   03:22:39 
34117711              1   04:14:46 
34117712              1   04:30:02 
34117713              1   04:34:56 
34117714              1   05:01:30 
34117715              1   04:59:53 
34117716              1   04:09:45 
34117717              1   04:32:01 
34117718              1   05:24:26 
34117719              1   03:38:21 
34117720              1   03:11:21 
34117721              1   05:44:57 
34117722              1   03:30:31 
34117723              1   06:14:02 
34117724              1   06:00:16 
34117725              1   05:45:30 
34117726              1   04:27:01 
34117727              1   05:46:16 
34117728              1   05:07:11 
34117729              1   05:27:04 
34117730              1   05:34:27 
34117731              1   05:22:14 
34117732              1   05:35:17 
34117733              1   06:17:28 
34117734              1   05:20:37 
34117735              1   06:10:50 
34117736              1   05:48:17 
34117737              1   05:26:27 
34117738              1   04:30:48 
34117739              1   05:40:23 
34117740              1   05:19:32 
34117741              1   05:27:21 
34117742              1   06:05:33 
34117743              1   05:11:28 
34117744              1   05:05:56 
34117745              1   05:53:09 
34117746              1   05:34:40 
34117747              1   05:29:41 
34117748              1   05:56:59 
34117749              1   05:04:50 
34117750              1   04:36:52 
34117751              1   05:22:28 
34117752              1   05:23:06 
34117753              1   05:28:45 
34117754              1   05:41:58 
34117755              1   05:02:02 
34117756              1   05:33:47 
34117757              1   04:53:37 
34117758              1   04:59:11 
34117759              1   05:17:56 
34117760              1   04:55:17 
34117761              1   05:29:20 
34117762              1   05:26:27 
34117763              1   05:20:58 
34117764              1   05:59:53 
34117765              1   03:55:52 
34117766              1   04:50:49 
34117767              1   04:55:50 
34117768              1   04:59:08 
34117769              1   04:52:31 
34117770              1   03:06:36 
34117771              1   05:33:19 
34117772              1   05:20:28 
34117773              1   05:14:08 
34117774              1   03:32:32 
34117775              1   04:52:33 
34117776              1   04:25:13 
34117777              1   04:16:26 
34117778              1   04:02:08 
34117779              1   04:05:14 
34117780              1   03:40:58 
34117781              1   04:44:40 
34117782              1   03:48:14 
34117783              1   03:10:24 
34117784              1   05:35:00 
34117785              1   03:08:03 
34117786              1   02:55:08 
34117787              1   03:55:08 
34117788              1   04:17:23 
34117789              1   04:56:14 
34117790              1   04:45:21 
34117791              1   05:07:57 
34117792              1   05:31:15 
34117793              1   03:27:47 
34117794              1   05:22:12 
34117795              1   04:30:10 
34117796              1   04:25:31 
34117797              1   05:23:13 
34117798              1   04:13:59 
34117799              1   04:36:57 
34117800              1   04:58:52 
34117801              1   04:30:06 
34117802              1   05:39:14 
34117803              1   05:19:06 
34117804              1   05:11:07 
34117805              1   05:34:46 
34117806              1   05:40:18 
34117807              1   05:27:56 
34117808              1   04:43:44 
34117809              1   05:29:01 
34117810              1   05:06:24 
34117811              1   05:20:18 
34117812              1   05:42:04 
34117813              1   05:50:01 
34117814              1   04:32:08 
34117815              1   05:22:46 
34117816              1   05:22:22 
34117817              1   04:54:35 
34117818              1   05:46:08 
34117819              1   04:59:14 
34117820              1   05:15:22 
34117821              1   04:43:16 
34117822              1   05:56:15 
34117823              1   05:23:09 
34117824              1   05:30:22 
34117825              1   05:09:32 
34117826              1   05:09:06 
34117827              1   04:43:20 
34117828              1   04:55:36 
34117829              1   05:58:59 
34117830              1   05:18:03 
34117831              1   05:43:34 
34117832              1   04:19:27 
34117833              1   04:57:06 
34117834              1   04:55:15 
34117835              1   05:09:07 
34117836              1   04:02:03 
34117837              1   04:05:26 
34117838              1   04:30:21 
34117839              1   04:13:44 
34117840              1   03:34:29 
34117841              1   05:27:33 
34117842              1   05:25:12 
34117843              1   05:28:40 
34117844              1   04:30:41 
34117845              1   05:32:19 
34117846              1   04:55:11 
34117847              1   04:44:59 
34117848              1   04:33:00 
34117849              1   05:01:02 
34117850              1   05:31:11 
34117851              1   05:24:17 
34117852              1   05:45:35 
34117853              1   05:03:32 
34117854              1   05:34:05 
34117855              1   03:59:17 
34117856              1   04:15:05 
34117857              1   04:01:20 
34117858              1   03:36:21 
34117859              1   04:49:57 
34117860              1   05:19:29 
34117861              1   04:47:40 
34117862              1   05:28:53 
34117863              1   04:41:12 
34117864              1   04:03:09 
34117865              1   04:38:51 
34117866              1   05:06:04 
34117867              1   05:06:02 
34117868              1   05:11:12 
34117869              1   04:31:30 
34117870              1   03:40:58 
34117871              1   04:36:31 
34117872              1   06:08:14 
34117873              1   04:57:01 
34117874              1   03:56:42 
34117875              1   02:50:19 
34117876              1   05:13:49 
34117877              1   04:31:23 
34117878              1   04:38:10 
34117879              1   05:03:01 
34117880              1   03:55:10 
34117881              1   05:09:08 
34117882              1   04:56:10 
34117883              1   03:52:48 
34117884              1   04:01:35 
34117885              1   05:51:09 
34117886              1   03:10:14 
34117887              1   03:56:12 
34117888              1   03:32:47 
34117889              1   03:59:14 
34117890              1   05:02:10 
34117891              1   04:44:26 
34117892              1   05:35:42 
34117893              1   04:02:43 
34117894              1   03:40:40 
34117895              1   03:51:18 
34117896              1   04:37:24 
34117897              1   03:43:56 
34117898              1   04:10:41 
34117899              1   02:22:56 
34117900              1   03:10:37 
34117901              1   04:28:31 
34117902              1   03:23:30 
34117903              1   05:21:17 
34117904              1   05:45:48 
34117905              1   05:05:30 
34117906              1   04:10:37 
34117907              1   03:17:38 
34117908              1   03:52:14 
34117909              1   04:53:10 
34117910              1   05:17:02 
34117911              1   03:54:01 
34117912              1   04:24:19 
34117913              1   04:58:24 
34117914              1   03:42:28 
34117915              1   04:21:10 
34117916              1   03:59:22 
34117917              1   05:36:01 
34117918              1   04:46:06 
34117919              1   04:14:44 
34117920              1   04:48:42 
34117921              1   04:24:43 
34117922              1   05:11:02 
34117923              1   03:39:52 
34117924              1   04:58:32 
34117925              1   03:07:17 
34117926              1   03:42:08 
34117927              1   03:11:38 
34117928              1   03:53:01 
34117929              1   05:33:24 
34117930              1   05:52:02 
34117931              1   05:10:31 
34117932              1   04:20:17 
34117933              1   04:28:10 
34117934              1   04:40:40 
34117935              1   05:28:14 
34117936              1   04:04:27 
34117937              1   05:12:00 
34117938              1   05:14:03 
34117939              1   05:07:46 
34117940              1   05:08:07 
34117941              1   05:33:40 
34117942              1   04:57:11 
34117943              1   05:43:34 
34117944              1   05:33:08 
34117945              1   05:15:31 
34117946              1   04:40:00 
34117947              1   05:10:53 
34117948              1   03:54:23 
34117949              1   04:07:04 
34117950              1   04:15:14 
34117951              1   03:42:21 
34117952              1   04:39:52 
34117953              1   03:37:26 
34117954              1   04:29:51 
34117955              1   02:24:20 
34117956              1   04:05:59 
34117957              1   05:10:35 
34117958              1   04:53:35 
34117959              1   04:13:07 
34117960              1   04:27:15 
34117961              1   04:21:55 
34117962              1   03:52:37 
34117963              1   04:33:46 
34117964              1   04:08:21 
34117965              1   04:43:50 
34117966              1   05:06:47 
34117967              1   04:27:12 
34117968              1   05:09:12 
34117969              1   03:04:33 
34117970              1   03:52:07 
34117971              1   04:29:52 
34117972              1   05:09:06 
34117973              1   04:15:58 
34117974              1   03:20:14 
34117975              1   04:28:14 
34117976              1   05:16:43 
34117977              1   02:57:18 
34117978              1   03:44:02 
34117979              1   04:44:38 
34117980              1   03:59:09 
34117981              1   04:23:23 
34117982              1   05:07:48 
34117983              1   05:14:51 
34117984              1   02:48:53 
34117985              1   03:29:49 
34117986              1   04:03:46 
34117987              1   04:58:07 
34117988              1   05:11:23 
34117989              1   04:33:22 
34117990              1   02:35:12 
34117991              1   03:26:10 
34117992              1   04:10:15 
34117993              1   04:44:25 
34117994              1   04:23:47 
34117995              1   03:14:45 
34117996              1   03:24:45 
34117997              1   04:50:06 
34117998              1   05:35:40 
34117999              1   03:58:30 
34118000              1   04:08:54 
34118001              1   05:07:56 
34118002              1   03:45:18 
34118003              1   04:18:30 
34118004              1   04:18:23 
34118005              1   04:20:25 
34118006              1   04:19:31 
34118007              1   04:22:31 
34118008              1   03:12:41 
34118009              1   04:30:46 
34118010              1   04:41:45 
34118011              1   04:14:13 
34118012              1   04:35:55 
34118013              1   05:22:15 
34118014              1   05:24:16 
34118015              1   05:40:44 
34118016              1   05:28:39 
34118017              1   05:03:58 
34118018              1   04:41:44 
34118019              1   05:20:53 
34118020              1   05:06:01 
34118021              1   05:04:15 
34118022              1   04:51:19 
34118023              1   05:41:29 
34118024              1   05:12:41 
34118025              1   05:34:36 
34118026              1   05:34:57 
34118027              1   06:12:46 
34118028              1   05:31:19 
34118029              1   04:57:51 
34118030              1   05:20:44 
34118031              1   04:43:01 
34118032              1   03:25:40 
34118033              1   05:42:43 
34118034              1   04:57:31 
34118035              1   05:15:00 
34118036              1   05:33:46 
34118037              1   04:45:15 
34118038              1   05:07:23 
34118039              1   04:31:57 
34118040              1   05:11:55 
34118041              1   05:10:34 
34118042              1   05:30:41 
34118043              1   04:53:40 
34118044              1   05:26:06 
34118045              1   04:09:22 
34118046              1   04:27:52 
34118047              1   04:01:23 
34118048              1   04:28:56 
34118049              1   04:47:32 
34118050              1   05:57:11 
34118051              1   03:53:24 
34118052              1   04:01:17 
34118053              1   03:51:03 
34118054              1   05:11:42 
34118055              1   05:19:26 
34118056              1   05:24:12 
34118057              1   03:53:15 
34118058              1   05:34:36 
34118059              1   04:22:01 
34118060              1   03:18:23 
34118061              1   03:37:22 
34118062              1   04:41:26 
34118063              1   04:03:54 
34118064              1   05:00:32 
34118065              1   04:01:34 
34118066              1   04:34:41 
34118067              1   04:51:31 
34118068              1   02:52:03 
34118069              1   04:39:25 
34118070              1   05:26:35 
34118071              1   03:24:34 
34118072              1   04:29:38 
34118073              1   04:10:33 
34118074              1   04:52:06 
34118075              1   04:35:37 
34118076              1   04:03:59 
34118077              1   04:28:22 
34118078              1   04:12:58 
34118079              1   05:11:29 
34118080              1   04:43:38 
34118081              1   04:31:29 
34118082              1   04:56:02 
34118083              1   03:52:06 
34118084              1   04:17:32 
34118085              1   05:07:59 
34118086              1   04:08:16 
34118087              1   04:49:23 
34118088              1   04:31:15 
34118089              1   04:57:16 
34118090              1   05:37:08 
34118091              1   05:47:30 
34118092              1   04:38:30 
34118093              1   04:24:50 
34118094              1   04:00:05 
34118095              1   04:34:10 
34118096              1   05:11:09 
34118097              1   05:25:44 
34118098              1   05:30:43 
34118099              1   05:22:07 
34118100              1   04:56:06 
34118101              1   04:46:54 
34118102              1   06:00:54 
34118103              1   05:16:26 
34118104              1   05:39:00 
34118105              1   05:22:43 
34118106              1   05:04:43 
34118107              1   04:36:08 
34118108              1   05:50:06 
34118109              1   06:09:30 
34118110              1   05:22:47 
34118111              1   04:54:02 
34118112              1   05:00:30 
34118113              1   04:58:59 
34118114              1   04:58:14 
34118115              1   04:27:51 
34118116              1   04:53:48 
34118117              1   05:25:40 
34118118              1   04:33:25 
34118119              1   03:20:16 
34118120              1   05:12:48 
34118121              1   04:47:52 
34118122              1   04:10:35 
34118123              1   04:25:02 
34118124              1   05:19:15 
34118125              1   05:07:45 
34118126              1   05:20:33 
34118127              1   01:43:33 
34118128              1   05:00:42 
34118129              1   04:47:21 
34118130              1   04:19:29 
34118131              1   05:06:10 
34118132              1   05:22:32 
34118133              1   04:31:13 
34118134              1   04:46:29 
34118135              1   04:04:51 
34118136              1   04:58:24 
34118137              1   05:06:14 
34118138              1   05:14:10 
34118139              1   05:20:43 
34118140              1   04:18:49 
34118141              1   04:09:11 
34118142              1   04:42:59 
34118143              1   05:11:26 
34118144              1   04:31:46 
34118145              1   04:21:52 
34118146              1   03:57:14 
34118147              1   04:37:24 
34118148              1   04:03:33 
34118149              1   04:34:48 
34118150              1   04:44:42 
34118151              1   04:28:15 
34118152              1   04:33:48 
34118153              1   04:57:23 
34118154              1   05:06:14 
34118155              1   04:03:57 
34118156              1   04:04:36 
34118157              1   04:19:16 
34118158              1   04:18:56 
34118159              1   04:50:49 
34118160              1   04:10:40 
34118161              1   04:49:40 
34118162              1   04:40:11 
34118163              1   03:56:23 
34118164              1   04:47:51 
34118165              1   04:30:44 
34118166              1   05:00:16 
34118167              1   04:28:58 
34118168              1   03:19:43 
34118169              1   04:41:08 
34118170              1   05:10:17 
34118171              1   04:35:03 
34118172              1   04:28:48 
34118173              1   05:01:10 
34118174              1   05:03:15 
34118175              1   05:10:29 
34118176              1   03:46:25 
34118177              1   05:16:57 
34118178              1   03:44:07 
34118179              1   05:00:32 
34118180              1   03:38:37 
34118181              1   04:37:15 
34118182              1   04:34:43 
34118183              1   04:04:05 
34118184              1   04:45:14 
34118185              1   05:11:35 
34118186              1   04:26:51 
34118187              1   03:48:55 
34118188              1   03:59:52 
34118189              1   04:16:53 
34118190              1   03:53:02 
34118191              1   03:41:00 
34118192              1   04:06:55 
34118193              1   04:24:45 
34118194              1   04:25:43 
34118195              1   04:38:50 
34118196              1   04:26:55 
34118197              1   04:00:05 
34118198              1   04:02:16 
34118199              1   05:09:44 
34118200              1   05:19:10 
34118201              1   04:46:03 
34118202              1   05:16:04 
34118203              1   05:25:06 
34118204              1   04:50:00 
34118205              1   03:55:16 
34118206              1   05:01:47 
34118207              1   04:30:07 
34118208              1   05:09:24 
34118209              1   04:13:46 
34118210              1   04:57:26 
34118211              1   03:58:04 
34118212              1   04:43:48 
34118213              1   04:59:44 
34118214              1   04:15:47 
34118215              1   04:37:44 
34118216              1   04:21:45 
34118217              1   05:15:06 
34118218              1   05:07:48 
34118219              1   04:38:42 
34118220              1   05:25:36 
34118221              1   04:46:36 
34118222              1   05:07:26 
34118223              1   04:19:05 
34118224              1   05:12:12 
34118225              1   04:48:43 
34118226              1   05:05:48 
34118227              1   05:32:31 
34118228              1   05:08:31 
34118229              1   04:22:28 
34118230              1   04:21:24 
34118231              1   04:37:18 
34118232              1   04:51:16 
34118233              1   05:42:02 
34118234              1   04:55:39 
34118235              1   05:07:27 
34118236              1   05:17:46 
34118237              1   04:41:59 
34118238              1   05:10:41 
34118239              1   05:31:45 
34118240              1   03:58:49 
34118241              1   04:56:02 
34118242              1   05:13:32 
34118243              1   05:25:30 
34118244              1   05:29:25 
34118245              1   04:54:51 
34118246              1   04:38:41 
34118247              1   05:13:05 
34118248              1   05:06:02 
34118249              1   03:55:03 
34118250              1   04:37:22 
34118251              1   03:35:59 
34118252              1   04:13:14 
34118253              1   03:26:16 
34118254              1   03:13:37 
34118255              1   04:44:57 
34118256              1   02:50:28 
34118257              1   04:17:21 
34118258              1   05:21:37 
34118259              1   04:50:15 
34118260              1   05:17:02 
34118261              1   03:53:40 
34118262              1   05:06:41 
34118263              1   04:54:28 
34118264              1   03:30:52 
34118265              1   04:34:38 
34118266              1   04:31:24 
34118267              1   05:02:24 
34118268              1   03:21:35 
34118269              1   05:00:10 
34118270              1   04:11:15 
34118271              1   03:59:55 
34118272              1   04:21:24 
34118273              1   04:19:48 
34118274              1   03:50:55 
34118275              1   04:55:27 
34118276              1   04:39:06 
34118277              1   04:18:22 
34118278              1   03:51:31 
34118279              1   03:25:43 
